dataset,json_name,json_type,asim_name,sentinel_name,suffixed_name
x509,_path,string,,_path,_path_s
x509,_system_name,string,,_system_name,_system_name_s
x509,_write_ts,time,,_write_ts,_write_ts_t
x509,ts,time,,ts,ts_t
x509,fingerprint,string,,fingerprint,fingerprint_s
x509,certificate.version,count,CertificateVersion,certificate_version,certificate_version_d
x509,certificate.serial,string,CertificateSerial,certificate_serial,certificate_serial_s
x509,certificate.subject,string,CertificateSubject,certificate_subject,certificate_subject_s
x509,certificate.issuer,string,CertificateIssuer,certificate_issuer,certificate_issuer_s
x509,certificate.not_valid_before,time,CertificateNotValidBefore,certificate_not_valid_before,certificate_not_valid_before_t
x509,certificate.not_valid_after,time,CertificateNotValidAfter,certificate_not_valid_after,certificate_not_valid_after_t
x509,certificate.key_alg,string,CertificateKeyAlg,certificate_key_alg,certificate_key_alg_s
x509,certificate.sig_alg,string,CertificateSigAlg,certificate_sig_alg,certificate_sig_alg_s
x509,certificate.key_type,string,CertificateKeyType,certificate_key_type,certificate_key_type_s
x509,certificate.key_length,count,CertificateKeyLength,certificate_key_length,certificate_key_length_d
x509,certificate.exponent,string,CertificateExponent,certificate_exponent,certificate_exponent_s
x509,certificate.curve,string,CertificateCurve,certificate_curve,certificate_curve_s
x509,san.dns,array of string,SanDns,san_dns,san_dns_s
x509,san.uri,array of string,SanUri,san_uri,san_uri_s
x509,san.email,array of string,SanEmail,san_email,san_email_s
x509,san.ip,array of addr,SanIp,san_ip,san_ip_s
x509,basic_constraints.ca,boolean,BasicConstraintsCa,basic_constraints_ca,basic_constraints_ca_b
x509,basic_constraints.path_len,count,BasicConstraintsPathLen,basic_constraints_path_len,basic_constraints_path_len_d
x509,host_cert,boolean,,host_cert,host_cert_b
x509,client_cert,boolean,,client_cert,client_cert_b
syslog,_path,string,,_path,_path_s
syslog,_system_name,string,,_system_name,_system_name_s
syslog,_write_ts,time,,_write_ts,_write_ts_t
syslog,ts,time,,ts,ts_t
syslog,uid,string,Uid,uid,uid_s
syslog,id.orig_h,addr,SrcIpAddr,id_orig_h,id_orig_h_s
syslog,id.orig_p,port,SrcPort,id_orig_p,id_orig_p_d
syslog,id.resp_h,addr,DstIpAddr,id_resp_h,id_resp_h_s
syslog,id.resp_p,port,DstPort,id_resp_p,id_resp_p_d
syslog,proto,string,,proto,proto_s
syslog,facility,string,,facility,facility_s
syslog,severity,string,,severity,severity_s
syslog,message,string,,message,Message
log4shell,_path,string,,_path,_path_s
log4shell,_system_name,string,,_system_name,_system_name_s
log4shell,_write_ts,time,,_write_ts,_write_ts_t
log4shell,ts,time,,ts,ts_t
log4shell,uid,string,Uid,uid,uid_s
log4shell,http_uri,string,,http_uri,http_uri_s
log4shell,uri,string,UrlOriginal,uri,uri_s
log4shell,stem,string,,stem,stem_s
log4shell,target_host,string,,target_host,target_host_s
log4shell,target_port,string,,target_port,target_port_s
log4shell,method,string,HttpRequestMethod,method,method_s
log4shell,is_orig,boolean,IsOrig,is_orig,is_orig_b
log4shell,name,string,ShareRelativeTargetName,name,name_s
log4shell,value,string,,value,value_s
log4shell,matched_name,boolean,,matched_name,matched_name_b
log4shell,matched_value,boolean,,matched_value,matched_value_b
smtp_links,_path,string,,_path,_path_s
smtp_links,_system_name,string,,_system_name,_system_name_s
smtp_links,_write_ts,time,,_write_ts,_write_ts_t
smtp_links,ts,time,,ts,ts_t
smtp_links,uid,string,Uid,uid,uid_s
smtp_links,id.orig_h,addr,SrcIpAddr,id_orig_h,id_orig_h_s
smtp_links,id.orig_p,port,SrcPort,id_orig_p,id_orig_p_d
smtp_links,id.resp_h,addr,DstIpAddr,id_resp_h,id_resp_h_s
smtp_links,id.resp_p,port,DstPort,id_resp_p,id_resp_p_d
smtp_links,fuid,string,ZeekIdFuid,fuid,fuid_s
smtp_links,link,string,,link,link_s
smtp_links,domain,string,SrcDomain,domain,domain_s
zeek_doctor,_path,string,,_path,_path_s
zeek_doctor,_system_name,string,,_system_name,_system_name_s
zeek_doctor,_write_ts,time,,_write_ts,_write_ts_t
zeek_doctor,ts,time,,ts,ts_t
zeek_doctor,node,string,Node,node,node_s
zeek_doctor,check,string,,check,check_s
zeek_doctor,total,count,,total,total_d
zeek_doctor,hits,count,,hits,hits_d
zeek_doctor,total_delta,count,,total_delta,total_delta_d
zeek_doctor,hits_delta,count,,hits_delta,hits_delta_d
zeek_doctor,percent,number,,percent,percent_d
ssl_red,_path,string,,_path,_path_s
ssl_red,_system_name,string,,_system_name,_system_name_s
ssl_red,_write_ts,time,,_write_ts,_write_ts_t
ssl_red,ts,time,,ts,ts_t
ssl_red,uid,string,Uid,uid,uid_s
ssl_red,id.orig_h,addr,SrcIpAddr,id_orig_h,id_orig_h_s
ssl_red,id.orig_p,port,SrcPort,id_orig_p,id_orig_p_d
ssl_red,id.resp_h,addr,DstIpAddr,id_resp_h,id_resp_h_s
ssl_red,id.resp_p,port,DstPort,id_resp_p,id_resp_p_d
ssl_red,version,string,Version,version,version_s
ssl_red,cipher,string,TlsCipher,cipher,cipher_s
ssl_red,curve,string,TlsCurve,curve,curve_s
ssl_red,server_name,string,TlsServerName,server_name,server_name_s
ssl_red,resumed,boolean,TlsResumed,resumed,resumed_b
ssl_red,last_alert,string,TlsLastAlert,last_alert,last_alert_s
ssl_red,next_protocol,string,TlsNextProtocol,next_protocol,next_protocol_s
ssl_red,established,boolean,TlsEstablished,established,established_b
ssl_red,ssl_history,string,,ssl_history,ssl_history_s
ssl_red,cert_chain_fps,array of string,,cert_chain_fps,cert_chain_fps_s
ssl_red,client_cert_chain_fps,array of string,,client_cert_chain_fps,client_cert_chain_fps_s
ssl_red,sni_matches_cert,boolean,,sni_matches_cert,sni_matches_cert_b
ssl_red,validation_status,string,TlsCertificateValidationStatus,validation_status,validation_status_s
ssl_red,ja3,string,HashJa3,ja3,ja3_s
ssl_red,ja3s,string,HashJa3s,ja3s,ja3s_s
known_names,_path,string,,_path,_path_s
known_names,_system_name,string,,_system_name,_system_name_s
known_names,_write_ts,time,,_write_ts,_write_ts_t
known_names,ts,time,,ts,ts_t
known_names,duration,number,EventDuration,duration,duration_d
known_names,kuid,string,,kuid,kuid_s
known_names,host_ip,addr,,host_ip,host_ip_s
known_names,hostname,string,Hostname,hostname,hostname_s
known_names,protocols,array of string,,protocols,protocols_s
known_names,num_conns,count,,num_conns,num_conns_d
known_names,annotations,array of string,,annotations,annotations_s
known_names,last_active_session,string,,last_active_session,last_active_session_s
known_names,last_active_interval,number,,last_active_interval,last_active_interval_d
smb_mapping,_path,string,,_path,_path_s
smb_mapping,_system_name,string,,_system_name,_system_name_s
smb_mapping,_write_ts,time,,_write_ts,_write_ts_t
smb_mapping,ts,time,,ts,ts_t
smb_mapping,uid,string,Uid,uid,uid_s
smb_mapping,id.orig_h,addr,SrcIpAddr,id_orig_h,id_orig_h_s
smb_mapping,id.orig_p,port,SrcPort,id_orig_p,id_orig_p_d
smb_mapping,id.resp_h,addr,DstIpAddr,id_resp_h,id_resp_h_s
smb_mapping,id.resp_p,port,DstPort,id_resp_p,id_resp_p_d
smb_mapping,path,string,ShareName,path,path_s
smb_mapping,service,string,Service,service,service_s
smb_mapping,native_file_system,string,FileSystemType,native_file_system,native_file_system_s
smb_mapping,share_type,string,ShareType,share_type,share_type_s
suricata_eve,_path,string,,_path,_path_s
suricata_eve,_system_name,string,,_system_name,_system_name_s
suricata_eve,_write_ts,time,,_write_ts,_write_ts_t
suricata_eve,raw_alert,string,,raw_alert,raw_alert_s
files_red,_path,string,,_path,_path_s
files_red,_system_name,string,,_system_name,_system_name_s
files_red,_write_ts,time,,_write_ts,_write_ts_t
files_red,ts,array of time,,ts,ts_s
files_red,fuid,string,ZeekIdFuid,fuid,fuid_s
files_red,tx_hosts,array of addr,TxHosts,tx_hosts,tx_hosts_s
files_red,rx_hosts,array of addr,RxHosts,rx_hosts,rx_hosts_s
files_red,conn_uids,array of string,ZeekIdConnUids,conn_uids,conn_uids_s
files_red,source,string,Source,source,source_s
files_red,depth,count,Depth,depth,depth_d
files_red,analyzers,array of string,ZeekFilesAnalyzers,analyzers,analyzers_s
files_red,mime_type,string,MimeType,mime_type,mime_type_s
files_red,filename,string,FileName,filename,filename_s
files_red,local_orig,boolean,ZeekConnLocalSrc,local_orig,local_orig_b
files_red,is_orig,boolean,IsOrig,is_orig,is_orig_b
files_red,seen_bytes,count,ZeekFilesSeenBytes,seen_bytes,seen_bytes_d
files_red,total_bytes,count,TotalBytes,total_bytes,total_bytes_d
files_red,missing_bytes,count,ZeekFilesMissingBytes,missing_bytes,missing_bytes_d
files_red,overflow_bytes,count,ZeekFilesOverflowBytes,overflow_bytes,overflow_bytes_d
files_red,timedout,boolean,ZeekFilesTimedout,timedout,timedout_b
files_red,parent_fuid,string,ZeekIdParentFuid,parent_fuid,parent_fuid_s
files_red,extracted,array of string,ZeekFilesExtracted,extracted,extracted_s
files_red,extracted_cutoff,boolean,ZeekFilesExtractedCutoff,extracted_cutoff,extracted_cutoff_b
files_red,extracted_size,count,ZeekFilesExtractedSize,extracted_size,extracted_size_d
files_red,md5,string,HashMd5,md5,md5_s
files_red,sha1,string,HashSha1,sha1,sha1_s
files_red,sha256,string,HashSha256,sha256,sha256_s
files_red,num,count,,num,num_d
known_domains,_path,string,,_path,_path_s
known_domains,_system_name,string,,_system_name,_system_name_s
known_domains,_write_ts,time,,_write_ts,_write_ts_t
known_domains,ts,time,,ts,ts_t
known_domains,duration,number,EventDuration,duration,duration_d
known_domains,kuid,string,,kuid,kuid_s
known_domains,host_ip,addr,,host_ip,host_ip_s
known_domains,domain,string,SrcDomain,domain,domain_s
known_domains,protocols,array of string,,protocols,protocols_s
known_domains,num_conns,count,,num_conns,num_conns_d
known_domains,annotations,array of string,,annotations,annotations_s
known_domains,last_active_session,string,,last_active_session,last_active_session_s
known_domains,last_active_interval,number,,last_active_interval,last_active_interval_d
known_hosts,_path,string,,_path,_path_s
known_hosts,_system_name,string,,_system_name,_system_name_s
known_hosts,_write_ts,time,,_write_ts,_write_ts_t
known_hosts,ts,time,,ts,ts_t
known_hosts,duration,number,EventDuration,duration,duration_d
known_hosts,kuid,string,,kuid,kuid_s
known_hosts,host_ip,addr,,host_ip,host_ip_s
known_hosts,conns_opened,count,,conns_opened,conns_opened_d
known_hosts,conns_closed,count,,conns_closed,conns_closed_d
known_hosts,conns_pending,count,,conns_pending,conns_pending_d
known_hosts,long_conns,count,,long_conns,long_conns_d
known_hosts,annotations,array of string,,annotations,annotations_s
known_hosts,last_active_session,string,,last_active_session,last_active_session_s
known_hosts,last_active_interval,number,,last_active_interval,last_active_interval_d
openflow,_path,string,,_path,_path_s
openflow,_system_name,string,,_system_name,_system_name_s
openflow,_write_ts,time,,_write_ts,_write_ts_t
openflow,ts,time,,ts,ts_t
openflow,dpid,count,,dpid,dpid_d
openflow,match.in_port,count,,match_in_port,match_in_port_d
openflow,match.dl_src,string,,match_dl_src,match_dl_src_s
openflow,match.dl_dst,string,,match_dl_dst,match_dl_dst_s
openflow,match.dl_vlan,count,,match_dl_vlan,match_dl_vlan_d
openflow,match.dl_vlan_pcp,count,,match_dl_vlan_pcp,match_dl_vlan_pcp_d
openflow,match.dl_type,count,,match_dl_type,match_dl_type_d
openflow,match.nw_tos,count,,match_nw_tos,match_nw_tos_d
openflow,match.nw_proto,count,,match_nw_proto,match_nw_proto_d
openflow,match.nw_src,string,,match_nw_src,match_nw_src_s
openflow,match.nw_dst,string,,match_nw_dst,match_nw_dst_s
openflow,match.tp_src,count,,match_tp_src,match_tp_src_d
openflow,match.tp_dst,count,,match_tp_dst,match_tp_dst_d
openflow,flow_mod.cookie,count,,flow_mod_cookie,flow_mod_cookie_d
openflow,flow_mod.table_id,count,,flow_mod_table_id,flow_mod_table_id_d
openflow,flow_mod.command,string,,flow_mod_command,flow_mod_command_s
openflow,flow_mod.idle_timeout,count,,flow_mod_idle_timeout,flow_mod_idle_timeout_d
openflow,flow_mod.hard_timeout,count,,flow_mod_hard_timeout,flow_mod_hard_timeout_d
openflow,flow_mod.priority,count,,flow_mod_priority,flow_mod_priority_d
openflow,flow_mod.out_port,count,,flow_mod_out_port,flow_mod_out_port_d
openflow,flow_mod.out_group,count,,flow_mod_out_group,flow_mod_out_group_d
openflow,flow_mod.flags,count,,flow_mod_flags,flow_mod_flags_d
openflow,flow_mod.actions.out_ports,array of count,,flow_mod_actions_out_ports,flow_mod_actions_out_ports_s
openflow,flow_mod.actions.vlan_vid,count,,flow_mod_actions_vlan_vid,flow_mod_actions_vlan_vid_d
openflow,flow_mod.actions.vlan_pcp,count,,flow_mod_actions_vlan_pcp,flow_mod_actions_vlan_pcp_d
openflow,flow_mod.actions.vlan_strip,boolean,,flow_mod_actions_vlan_strip,flow_mod_actions_vlan_strip_b
openflow,flow_mod.actions.dl_src,string,,flow_mod_actions_dl_src,flow_mod_actions_dl_src_s
openflow,flow_mod.actions.dl_dst,string,,flow_mod_actions_dl_dst,flow_mod_actions_dl_dst_s
openflow,flow_mod.actions.nw_tos,count,,flow_mod_actions_nw_tos,flow_mod_actions_nw_tos_d
openflow,flow_mod.actions.nw_src,addr,,flow_mod_actions_nw_src,flow_mod_actions_nw_src_s
openflow,flow_mod.actions.nw_dst,addr,,flow_mod_actions_nw_dst,flow_mod_actions_nw_dst_s
openflow,flow_mod.actions.tp_src,count,,flow_mod_actions_tp_src,flow_mod_actions_tp_src_d
openflow,flow_mod.actions.tp_dst,count,,flow_mod_actions_tp_dst,flow_mod_actions_tp_dst_d
etc_viz,_path,string,,_path,_path_s
etc_viz,_system_name,string,,_system_name,_system_name_s
etc_viz,_write_ts,time,,_write_ts,_write_ts_t
etc_viz,ts,time,,ts,ts_t
etc_viz,uid,string,Uid,uid,uid_s
etc_viz,server_a,addr,,server_a,server_a_s
etc_viz,server_p,port,,server_p,server_p_d
etc_viz,service,array of string,Service,service,service_s
etc_viz,viz_stat,string,,viz_stat,viz_stat_s
etc_viz,c2s_viz.size,count,,c2s_viz_size,c2s_viz_size_d
etc_viz,c2s_viz.enc_dev,number,,c2s_viz_enc_dev,c2s_viz_enc_dev_d
etc_viz,c2s_viz.enc_frac,number,,c2s_viz_enc_frac,c2s_viz_enc_frac_d
etc_viz,c2s_viz.pdu1_enc,boolean,,c2s_viz_pdu1_enc,c2s_viz_pdu1_enc_b
etc_viz,c2s_viz.clr_frac,number,,c2s_viz_clr_frac,c2s_viz_clr_frac_d
etc_viz,c2s_viz.clr_ex,string,,c2s_viz_clr_ex,c2s_viz_clr_ex_s
etc_viz,s2c_viz.size,count,,s2c_viz_size,s2c_viz_size_d
etc_viz,s2c_viz.enc_dev,number,,s2c_viz_enc_dev,s2c_viz_enc_dev_d
etc_viz,s2c_viz.enc_frac,number,,s2c_viz_enc_frac,s2c_viz_enc_frac_d
etc_viz,s2c_viz.pdu1_enc,boolean,,s2c_viz_pdu1_enc,s2c_viz_pdu1_enc_b
etc_viz,s2c_viz.clr_frac,number,,s2c_viz_clr_frac,s2c_viz_clr_frac_d
etc_viz,s2c_viz.clr_ex,string,,s2c_viz_clr_ex,s2c_viz_clr_ex_s
mqtt_connect,_path,string,,_path,_path_s
mqtt_connect,_system_name,string,,_system_name,_system_name_s
mqtt_connect,_write_ts,time,,_write_ts,_write_ts_t
mqtt_connect,ts,time,,ts,ts_t
mqtt_connect,uid,string,Uid,uid,uid_s
mqtt_connect,id.orig_h,addr,SrcIpAddr,id_orig_h,id_orig_h_s
mqtt_connect,id.orig_p,port,SrcPort,id_orig_p,id_orig_p_d
mqtt_connect,id.resp_h,addr,DstIpAddr,id_resp_h,id_resp_h_s
mqtt_connect,id.resp_p,port,DstPort,id_resp_p,id_resp_p_d
mqtt_connect,proto_name,string,,proto_name,proto_name_s
mqtt_connect,proto_version,string,,proto_version,proto_version_s
mqtt_connect,client_id,string,,client_id,client_id_s
mqtt_connect,connect_status,string,,connect_status,connect_status_s
mqtt_connect,will_topic,string,,will_topic,will_topic_s
mqtt_connect,will_payload,string,,will_payload,will_payload_s
corelight_overall_capture_loss,_path,string,,_path,_path_s
corelight_overall_capture_loss,_system_name,string,,_system_name,_system_name_s
corelight_overall_capture_loss,_write_ts,time,,_write_ts,_write_ts_t
corelight_overall_capture_loss,ts,time,,ts,ts_t
corelight_overall_capture_loss,gaps,number,,gaps,gaps_d
corelight_overall_capture_loss,acks,number,,acks,acks_d
corelight_overall_capture_loss,percent_lost,number,,percent_lost,percent_lost_d
generic_icmp_tunnels,_path,string,,_path,_path_s
generic_icmp_tunnels,_system_name,string,,_system_name,_system_name_s
generic_icmp_tunnels,_write_ts,time,,_write_ts,_write_ts_t
generic_icmp_tunnels,ts,time,,ts,ts_t
generic_icmp_tunnels,uid,string,Uid,uid,uid_s
generic_icmp_tunnels,detection,string,,detection,detection_s
generic_icmp_tunnels,orig,addr,,orig,orig_s
generic_icmp_tunnels,resp,addr,,resp,resp_s
generic_icmp_tunnels,id,count,Id,id,id_d
generic_icmp_tunnels,seq,count,,seq,seq_d
generic_icmp_tunnels,bytes,count,,bytes,bytes_d
generic_icmp_tunnels,payload_len,count,,payload_len,payload_len_d
generic_icmp_tunnels,payload,string,,payload,payload_s
smartpcap-stats,_path,string,,_path,_path_s
smartpcap-stats,_system_name,string,,_system_name,_system_name_s
smartpcap-stats,_write_ts,time,,_write_ts,_write_ts_t
smartpcap-stats,ts,time,,ts,ts_t
smartpcap-stats,cap_bytes,count,,cap_bytes,cap_bytes_d
smartpcap-stats,cap_flows,count,,cap_flows,cap_flows_d
smartpcap-stats,flows_buffered,count,,flows_buffered,flows_buffered_d
smartpcap-stats,socket_errors,count,,socket_errors,socket_errors_d
smartpcap-stats,packet_drops,count,,packet_drops,packet_drops_d
smartpcap-stats,socket_timeouts,count,,socket_timeouts,socket_timeouts_d
smartpcap-stats,socket_closes,count,,socket_closes,socket_closes_d
smartpcap-stats,flow_pauses,count,,flow_pauses,flow_pauses_d
smartpcap-stats,flow_resumes,count,,flow_resumes,flow_resumes_d
smartpcap-stats,byte_drops,count,,byte_drops,byte_drops_d
smartpcap-stats,packet_writes,count,,packet_writes,packet_writes_d
smartpcap-stats,byte_writes,count,,byte_writes,byte_writes_d
smartpcap-stats,socket_writes,count,,socket_writes,socket_writes_d
smartpcap-stats,socket_connects,count,,socket_connects,socket_connects_d
smartpcap-stats,unknown_packets,count,,unknown_packets,unknown_packets_d
smartpcap-stats,unknown_bytes,count,,unknown_bytes,unknown_bytes_d
smartpcap-stats,lever_triggers,count,,lever_triggers,lever_triggers_d
smartpcap-stats,lever_failures,count,,lever_failures,lever_failures_d
smartpcap-stats,uncap_flows_buflimit,count,,uncap_flows_buflimit,uncap_flows_buflimit_d
smartpcap-stats,uncap_flows_closed,count,,uncap_flows_closed,uncap_flows_closed_d
smartpcap-stats,rule_stats,array of count,,rule_stats,rule_stats_s
socks,_path,string,,_path,_path_s
socks,_system_name,string,,_system_name,_system_name_s
socks,_write_ts,time,,_write_ts,_write_ts_t
socks,ts,time,,ts,ts_t
socks,uid,string,Uid,uid,uid_s
socks,id.orig_h,addr,SrcIpAddr,id_orig_h,id_orig_h_s
socks,id.orig_p,port,SrcPort,id_orig_p,id_orig_p_d
socks,id.resp_h,addr,DstIpAddr,id_resp_h,id_resp_h_s
socks,id.resp_p,port,DstPort,id_resp_p,id_resp_p_d
socks,version,count,Version,version,version_d
socks,user,string,User,user,user_s
socks,password,string,UserPassword,password,password_s
socks,status,string,,status,status_s
socks,request.host,addr,,request_host,request_host_s
socks,request.name,string,,request_name,request_name_s
socks,request_p,port,,request_p,request_p_d
socks,bound.host,addr,,bound_host,bound_host_s
socks,bound.name,string,,bound_name,bound_name_s
socks,bound_p,port,,bound_p,bound_p_d
pe,_path,string,,_path,_path_s
pe,_system_name,string,,_system_name,_system_name_s
pe,_write_ts,time,,_write_ts,_write_ts_t
pe,ts,time,,ts,ts_t
pe,id,string,Id,id,id_s
pe,machine,string,Machine,machine,machine_s
pe,compile_ts,time,CompileTs,compile_ts,compile_ts_t
pe,os,string,Os,os,os_s
pe,subsystem,string,Subsystem,subsystem,subsystem_s
pe,is_exe,boolean,IsExe,is_exe,is_exe_b
pe,is_64bit,boolean,Is64bit,is_64bit,is_64bit_b
pe,uses_aslr,boolean,UsesAslr,uses_aslr,uses_aslr_b
pe,uses_dep,boolean,UsesDep,uses_dep,uses_dep_b
pe,uses_code_integrity,boolean,UsesCodeIntegrity,uses_code_integrity,uses_code_integrity_b
pe,uses_seh,boolean,UsesSeh,uses_seh,uses_seh_b
pe,has_import_table,boolean,HasImportTable,has_import_table,has_import_table_b
pe,has_export_table,boolean,HasExportTable,has_export_table,has_export_table_b
pe,has_cert_table,boolean,HasCertTable,has_cert_table,has_cert_table_b
pe,has_debug_data,boolean,HasDebugData,has_debug_data,has_debug_data_b
pe,section_names,array of string,SectionNames,section_names,section_names_s
suricata_zeek_stats,_path,string,,_path,_path_s
suricata_zeek_stats,_system_name,string,,_system_name,_system_name_s
suricata_zeek_stats,_write_ts,time,,_write_ts,_write_ts_t
suricata_zeek_stats,ts,time,,ts,ts_t
suricata_zeek_stats,raised_alerts,count,,raised_alerts,raised_alerts_d
suricata_zeek_stats,matched_conn_alerts,count,,matched_conn_alerts,matched_conn_alerts_d
suricata_zeek_stats,unparsed_alerts,count,,unparsed_alerts,unparsed_alerts_d
suricata_zeek_stats,closed_conn_alerts,count,,closed_conn_alerts,closed_conn_alerts_d
suricata_zeek_stats,unmatched_conn_alerts,count,,unmatched_conn_alerts,unmatched_conn_alerts_d
suricata_zeek_stats,uniq_matched_conns,count,,uniq_matched_conns,uniq_matched_conns_d
suricata_zeek_stats,uniq_closed_conns,count,,uniq_closed_conns,uniq_closed_conns_d
weird_red,_path,string,,_path,_path_s
weird_red,_system_name,string,,_system_name,_system_name_s
weird_red,_write_ts,time,,_write_ts,_write_ts_t
weird_red,ts,time,,ts,ts_t
weird_red,uid,string,Uid,uid,uid_s
weird_red,id.orig_h,addr,SrcIpAddr,id_orig_h,id_orig_h_s
weird_red,id.orig_p,port,SrcPort,id_orig_p,id_orig_p_d
weird_red,id.resp_h,addr,DstIpAddr,id_resp_h,id_resp_h_s
weird_red,id.resp_p,port,DstPort,id_resp_p,id_resp_p_d
weird_red,name,string,ShareRelativeTargetName,name,name_s
weird_red,addl,string,DnsAdditionalName,addl,addl_s
weird_red,notice,boolean,Notice,notice,notice_b
weird_red,peer,string,Peer,peer,peer_s
weird_red,source,string,Source,source,source_s
profinet_debug,_path,string,,_path,_path_s
profinet_debug,_system_name,string,,_system_name,_system_name_s
profinet_debug,_write_ts,time,,_write_ts,_write_ts_t
profinet_debug,ts,time,,ts,ts_t
profinet_debug,uid,string,Uid,uid,uid_s
profinet_debug,id.orig_h,addr,SrcIpAddr,id_orig_h,id_orig_h_s
profinet_debug,id.orig_p,port,SrcPort,id_orig_p,id_orig_p_d
profinet_debug,id.resp_h,addr,DstIpAddr,id_resp_h,id_resp_h_s
profinet_debug,id.resp_p,port,DstPort,id_resp_p,id_resp_p_d
profinet_debug,raw_data,string,,raw_data,raw_data_s
specific_dns_tunnels,_path,string,,_path,_path_s
specific_dns_tunnels,_system_name,string,,_system_name,_system_name_s
specific_dns_tunnels,_write_ts,time,,_write_ts,_write_ts_t
specific_dns_tunnels,ts,time,,ts,ts_t
specific_dns_tunnels,uid,string,Uid,uid,uid_s
specific_dns_tunnels,trans_id,count,DnsTransactionId,trans_id,trans_id_d
specific_dns_tunnels,dns_client,addr,,dns_client,dns_client_s
specific_dns_tunnels,resolver,addr,,resolver,resolver_s
specific_dns_tunnels,query,string,DnsQueryName,query,query_s
specific_dns_tunnels,program,string,,program,program_s
specific_dns_tunnels,session_id,count,,session_id,session_id_d
specific_dns_tunnels,detection,string,,detection,detection_s
specific_dns_tunnels,sods_id,count,,sods_id,sods_id_d
profinet,_path,string,,_path,_path_s
profinet,_system_name,string,,_system_name,_system_name_s
profinet,_write_ts,time,,_write_ts,_write_ts_t
profinet,ts,time,,ts,ts_t
profinet,uid,string,Uid,uid,uid_s
profinet,id.orig_h,addr,SrcIpAddr,id_orig_h,id_orig_h_s
profinet,id.orig_p,port,SrcPort,id_orig_p,id_orig_p_d
profinet,id.resp_h,addr,DstIpAddr,id_resp_h,id_resp_h_s
profinet,id.resp_p,port,DstPort,id_resp_p,id_resp_p_d
profinet,operation_type,string,,operation_type,operation_type_s
profinet,block_version,string,,block_version,block_version_s
profinet,slot_number,count,,slot_number,slot_number_d
profinet,subslot_number,count,,subslot_number,subslot_number_d
profinet,index,string,,index,index_s
smartpcap,_path,string,,_path,_path_s
smartpcap,_system_name,string,,_system_name,_system_name_s
smartpcap,_write_ts,time,,_write_ts,_write_ts_t
smartpcap,logstr,string,,logstr,logstr_s
profinet_dce_rpc,_path,string,,_path,_path_s
profinet_dce_rpc,_system_name,string,,_system_name,_system_name_s
profinet_dce_rpc,_write_ts,time,,_write_ts,_write_ts_t
profinet_dce_rpc,ts,time,,ts,ts_t
profinet_dce_rpc,uid,string,Uid,uid,uid_s
profinet_dce_rpc,id.orig_h,addr,SrcIpAddr,id_orig_h,id_orig_h_s
profinet_dce_rpc,id.orig_p,port,SrcPort,id_orig_p,id_orig_p_d
profinet_dce_rpc,id.resp_h,addr,DstIpAddr,id_resp_h,id_resp_h_s
profinet_dce_rpc,id.resp_p,port,DstPort,id_resp_p,id_resp_p_d
profinet_dce_rpc,version,count,Version,version,version_d
profinet_dce_rpc,packet_type,count,,packet_type,packet_type_d
profinet_dce_rpc,object_uuid,string,,object_uuid,object_uuid_s
profinet_dce_rpc,interface_uuid,string,,interface_uuid,interface_uuid_s
profinet_dce_rpc,activity_uuid,string,,activity_uuid,activity_uuid_s
profinet_dce_rpc,server_boot_time,count,,server_boot_time,server_boot_time_d
profinet_dce_rpc,operation,string,,operation,operation_s
radius,_path,string,,_path,_path_s
radius,_system_name,string,,_system_name,_system_name_s
radius,_write_ts,time,,_write_ts,_write_ts_t
radius,ts,time,,ts,ts_t
radius,uid,string,Uid,uid,uid_s
radius,id.orig_h,addr,SrcIpAddr,id_orig_h,id_orig_h_s
radius,id.orig_p,port,SrcPort,id_orig_p,id_orig_p_d
radius,id.resp_h,addr,DstIpAddr,id_resp_h,id_resp_h_s
radius,id.resp_p,port,DstPort,id_resp_p,id_resp_p_d
radius,username,string,Username,username,username_s
radius,mac,string,SrcMac,mac,mac_s
radius,framed_addr,addr,,framed_addr,framed_addr_s
radius,tunnel_client,string,,tunnel_client,tunnel_client_s
radius,connect_info,string,,connect_info,connect_info_s
radius,reply_msg,string,ReplyMsg,reply_msg,reply_msg_s
radius,result,string,,result,result_s
radius,ttl,number,,ttl,ttl_d
smb_files,_path,string,,_path,_path_s
smb_files,_system_name,string,,_system_name,_system_name_s
smb_files,_write_ts,time,,_write_ts,_write_ts_t
smb_files,ts,time,,ts,ts_t
smb_files,uid,string,Uid,uid,uid_s
smb_files,id.orig_h,addr,SrcIpAddr,id_orig_h,id_orig_h_s
smb_files,id.orig_p,port,SrcPort,id_orig_p,id_orig_p_d
smb_files,id.resp_h,addr,DstIpAddr,id_resp_h,id_resp_h_s
smb_files,id.resp_p,port,DstPort,id_resp_p,id_resp_p_d
smb_files,fuid,string,ZeekIdFuid,fuid,fuid_s
smb_files,action,string,SmbAction,action,action_s
smb_files,path,string,ShareName,path,path_s
smb_files,name,string,ShareRelativeTargetName,name,name_s
smb_files,size,count,Size,size,size_d
smb_files,prev_name,string,FilePreviousName,prev_name,prev_name_s
smb_files,times.modified,time,,times_modified,times_modified_t
smb_files,times.accessed,time,,times_accessed,times_accessed_t
smb_files,times.created,time,,times_created,times_created_t
smb_files,times.changed,time,,times_changed,times_changed_t
smb_files,data_offset_req,count,,data_offset_req,data_offset_req_d
